video,release_id,sample_index,approx_second,source_frame_index,phase,dvids_anchor,object_x_center_crop,object_y_center_crop,object_x_full_frame,object_y_full_frame,dx_from_crop_center,dy_from_crop_center,predicted_x_center_crop,predicted_y_center_crop,prev_seed_second,next_seed_second,seed_confidence,seed_note,refinement_delta_px,object_bbox_w,object_bbox_h,object_component_area,object_max_luma,object_mean_luma,candidate_count,nearest_colored_overlay_px,overlay_relation,review_confidence,marking_basis,annotated_frame_path,zoom_patch_path
DOD_111689115.mp4,DOW-UAP-PR44,232,200.4,6012,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,468.5,407.0,948.5,677.0,-11.5,137.0,462.3,416.0,200.0,201.0,high,interpolated between one-fps seed detections,10.97,4,3,10,255,221.7,1,84.0,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0232_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0232_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,233,200.6,6018,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,467.0,411.0,947.0,681.0,-13.0,141.0,460.4,419.5,200.0,201.0,high,interpolated between one-fps seed detections,10.72,3,3,9,254,219.78,1,82.0,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0233_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0233_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,234,200.8,6024,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,463.0,419.0,943.0,689.0,-17.0,149.0,458.6,422.9,200.0,201.0,high,interpolated between one-fps seed detections,5.89,3,3,9,255,225.0,1,77.0,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0234_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0234_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,235,201.0,6030,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,463.1,418.6,943.1,688.6,-16.9,148.6,456.8,426.4,201.0,201.0,high,single compact white candidate,9.99,3,4,11,255,227.0,1,76.64,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0235_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0235_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,236,201.2,6036,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,462.3,420.1,942.3,690.1,-17.7,150.1,449.7,430.7,201.0,202.0,high,interpolated between one-fps seed detections,16.49,4,5,16,254,210.19,1,74.06,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0236_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0236_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,237,201.4,6042,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,461.3,421.9,941.3,691.9,-18.7,151.9,442.7,435.1,201.0,202.0,high,interpolated between one-fps seed detections,22.8,4,5,16,253,207.44,1,69.94,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0237_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0237_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,238,201.6,6048,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,453.5,430.0,933.5,700.0,-26.5,160.0,435.6,439.4,201.0,202.0,high,interpolated between one-fps seed detections,20.21,4,5,18,255,216.33,1,63.0,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0238_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0238_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,239,201.8,6054,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,448.5,435.0,928.5,705.0,-31.5,165.0,428.6,443.8,201.0,202.0,high,interpolated between one-fps seed detections,21.78,6,5,22,254,217.36,1,61.0,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0239_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0239_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,240,202.0,6060,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,440.5,440.4,920.5,710.4,-39.5,170.4,421.5,448.1,202.0,202.0,high,single compact white candidate,20.48,6,6,27,254,209.7,1,54.41,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0240_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0240_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,241,202.2,6066,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,432.1,444.9,912.1,714.9,-47.9,174.9,411.2,451.3,202.0,203.0,high,interpolated between one-fps seed detections,21.84,7,5,28,255,212.21,1,45.93,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0241_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0241_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,242,202.4,6072,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,424.7,448.6,904.7,718.6,-55.3,178.6,400.9,454.5,202.0,203.0,high,interpolated between one-fps seed detections,24.52,6,6,30,252,204.6,1,39.63,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0242_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0242_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,243,202.6,6078,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,416.5,453.1,896.5,723.1,-63.5,183.1,390.7,457.8,202.0,203.0,high,interpolated between one-fps seed detections,26.27,6,7,33,255,222.82,1,35.09,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0243_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0243_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,244,202.8,6084,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,405.6,456.6,885.6,726.6,-74.4,186.6,380.4,461.0,202.0,203.0,high,interpolated between one-fps seed detections,25.62,6,6,30,255,220.47,1,34.64,near colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0244_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0244_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,245,203.0,6090,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,390.5,462.2,870.5,732.2,-89.5,192.2,370.1,464.2,203.0,203.0,high,single compact white candidate,20.48,8,6,33,255,226.39,1,40.25,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0245_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0245_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,246,203.2,6096,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,381.2,464.1,861.2,734.1,-98.8,194.1,363.2,460.5,203.0,204.0,high,interpolated between one-fps seed detections,18.29,7,5,29,255,198.14,1,42.1,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0246_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0246_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,247,203.4,6102,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,374.2,465.1,854.2,735.1,-105.8,195.1,356.4,456.8,203.0,204.0,high,interpolated between one-fps seed detections,19.65,7,5,29,255,226.17,1,149.64,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0247_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0247_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,248,203.6,6108,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,362.2,461.8,842.2,731.8,-117.8,191.8,349.5,453.0,203.0,204.0,high,interpolated between one-fps seed detections,15.37,7,6,34,255,228.62,1,151.0,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0248_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0248_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,249,203.8,6114,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,353.7,460.3,833.7,730.3,-126.3,190.3,342.7,449.3,203.0,204.0,high,interpolated between one-fps seed detections,15.59,8,6,37,255,216.78,1,152.93,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0249_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0249_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,250,204.0,6120,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,349.0,456.0,829.0,726.0,-131.0,186.0,335.8,445.6,204.0,204.0,high,single compact white candidate,16.8,7,5,31,255,227.39,1,151.33,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0250_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0250_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,251,204.2,6126,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,342.5,452.0,822.5,722.0,-137.5,182.0,333.4,441.1,204.0,205.0,high,interpolated between one-fps seed detections,14.16,6,5,26,255,199.73,1,151.21,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0251_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0251_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,252,204.4,6132,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,337.6,447.6,817.6,717.6,-142.4,177.6,331.0,436.7,204.0,205.0,high,interpolated between one-fps seed detections,12.74,4,4,15,255,235.87,1,150.23,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0252_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0252_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,253,204.6,6138,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,334.5,441.5,814.5,711.5,-145.5,171.5,328.7,432.2,204.0,205.0,high,interpolated between one-fps seed detections,10.96,2,2,4,252,229.0,1,147.1,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0253_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0253_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,254,204.8,6144,primary sustained point-return interval,Within DVIDS 00:31-03:24 sensor focus/track interval,330.5,438.0,810.5,708.0,-149.5,168.0,326.3,427.8,204.0,205.0,high,interpolated between one-fps seed detections,11.08,2,3,6,255,240.5,1,146.81,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0254_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0254_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,255,205.0,6150,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,328.5,432.5,808.5,702.5,-151.5,162.5,323.9,423.3,205.0,205.0,high,single compact white candidate,10.29,4,4,12,255,233.75,1,143.88,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0255_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0255_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,256,205.2,6156,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,326.5,427.5,806.5,697.5,-153.5,157.5,326.4,423.3,205.0,206.0,high,interpolated between one-fps seed detections,4.22,2,2,4,252,232.75,1,141.51,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0256_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0256_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,257,205.4,6162,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,325.5,425.5,805.5,695.5,-154.5,155.5,329.0,423.3,205.0,206.0,high,interpolated between one-fps seed detections,4.14,4,4,12,255,227.5,1,140.74,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0257_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0257_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,258,205.6,6168,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,325.5,421.5,805.5,691.5,-154.5,151.5,331.5,423.2,205.0,206.0,high,interpolated between one-fps seed detections,6.27,2,2,4,250,221.5,1,137.89,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0258_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0258_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,259,205.8,6174,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,334.1,423.2,814.1,693.2,-145.9,153.2,334.1,423.2,205.0,206.0,high,interpolated between one-fps seed detections,0.0,,,,,,,133.25,separate from colored overlay,low,interpolated one-fps seed only; local compact-bright refinement failed,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0259_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0259_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,260,206.0,6180,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,327.5,421.0,807.5,691.0,-152.5,151.0,336.6,423.2,206.0,206.0,high,single compact white candidate,9.36,4,3,10,255,237.2,1,136.12,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0260_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0260_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,261,206.2,6186,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,330.5,421.5,810.5,691.5,-149.5,151.5,344.0,425.3,206.0,207.0,high,interpolated between one-fps seed detections,14.05,2,2,4,253,234.5,1,134.4,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0261_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0261_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,262,206.4,6192,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,336.0,424.5,816.0,694.5,-144.0,154.5,351.5,427.3,206.0,207.0,high,interpolated between one-fps seed detections,15.73,3,4,10,255,233.1,1,132.93,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0262_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0262_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,263,206.6,6198,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,342.2,425.2,822.2,695.2,-137.8,155.2,358.9,429.4,206.0,207.0,high,interpolated between one-fps seed detections,17.29,5,5,19,255,224.58,1,129.49,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0263_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0263_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,264,206.8,6204,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,350.5,427.5,830.5,697.5,-129.5,157.5,366.4,431.4,206.0,207.0,high,interpolated between one-fps seed detections,16.34,4,4,12,255,230.92,1,126.37,separate from colored overlay,high,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0264_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0264_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,265,207.0,6210,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,354.9,430.9,834.9,700.9,-125.1,160.9,373.8,433.5,207.0,207.0,high,single compact white candidate,19.11,3,3,8,254,233.5,1,126.74,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0265_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0265_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,266,207.2,6216,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,365.4,432.6,845.4,702.6,-114.6,162.6,385.4,435.5,207.0,208.0,high,interpolated between one-fps seed detections,20.22,4,4,13,255,233.0,1,122.95,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0266_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0266_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,267,207.4,6222,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,371.0,434.5,851.0,704.5,-109.0,164.5,397.0,437.5,207.0,208.0,high,interpolated between one-fps seed detections,26.17,3,4,10,255,226.3,1,122.12,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0267_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0267_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,268,207.6,6228,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,382.1,436.1,862.1,706.1,-97.9,166.1,408.6,439.4,207.0,208.0,high,interpolated between one-fps seed detections,26.68,3,3,8,255,249.5,1,119.34,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0268_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0268_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,269,207.8,6234,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,392.0,437.5,872.0,707.5,-88.0,167.5,420.2,441.4,207.0,208.0,high,interpolated between one-fps seed detections,28.47,5,4,16,255,221.31,1,117.66,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0269_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0269_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,270,208.0,6240,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,403.5,441.5,883.5,711.5,-76.5,171.5,431.8,443.4,208.0,208.0,high,single compact white candidate,28.36,6,4,20,255,225.5,1,119.11,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0270_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0270_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,271,208.2,6246,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,416.0,442.0,896.0,712.0,-64.0,172.0,443.7,446.0,208.0,209.0,high,interpolated between one-fps seed detections,28.02,5,5,21,255,233.86,1,118.21,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0271_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0271_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,272,208.4,6252,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,427.6,444.7,907.6,714.7,-52.4,174.7,455.7,448.6,208.0,209.0,high,interpolated between one-fps seed detections,28.34,6,5,23,255,208.17,1,120.65,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0272_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0272_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,273,208.6,6258,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,440.0,447.6,920.0,717.6,-40.0,177.6,467.6,451.1,208.0,209.0,high,interpolated between one-fps seed detections,27.88,7,6,29,255,224.79,1,123.59,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0273_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0273_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,274,208.8,6264,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,452.7,448.3,932.7,718.3,-27.3,178.3,479.6,453.7,208.0,209.0,high,interpolated between one-fps seed detections,27.44,6,6,26,255,213.08,1,124.35,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0274_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0274_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,275,209.0,6270,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,464.5,452.5,944.5,722.5,-15.5,182.5,491.5,456.3,209.0,209.0,high,single compact white candidate,27.27,6,6,26,255,216.58,1,128.5,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0275_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0275_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,276,209.2,6276,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,476.8,454.3,956.8,724.3,-3.2,184.3,503.0,456.4,209.0,210.0,high,interpolated between one-fps seed detections,26.27,6,5,24,255,229.71,1,130.29,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0276_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0276_patch.jpg
DOD_111689115.mp4,DOW-UAP-PR44,277,209.4,6282,reticle-cycling continued point-return interval,Within DVIDS 03:25-04:23 changing reticle/field-of-view interval,488.3,456.9,968.3,726.9,8.3,186.9,514.5,456.4,209.0,210.0,high,interpolated between one-fps seed detections,26.13,6,5,24,255,220.54,1,132.88,separate from colored overlay,medium,interpolated one-fps seed plus local compact-bright refinement,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/annotated-center-crops/frame_0277_annotated.jpg,research/ufo-derived/video-motion-pass/pr44-standalone/DOD_111689115/object-zoom-patches/frame_0277_patch.jpg
